text,sentiment
বালের এপ। চাহিদা মত কাজে লাগে না। ফালতু।,negative
"Careem app theek chalti hai, sirf kabhi kabhi slow hoti hai",neutral
ایزی پیسہ سے قرض بھی ملتا ہے,neutral
very good 😊,positive
ان ڈرائیو کی ڈاؤن لوڈ اسپیڈ بہت سست اور مہنگی ہے,negative
usama sabir was born,positive
Easypaisa app ka new update smooth hai aur loading time kam ho gaya,positive
جاز کیش کا یوزر انٹرفیس بہت پیچیدہ اور بزرگوں کے لیے مشکل,negative
پی ٹی سی ایل کے نئے پیکج کی معلومات دیکھی گئیں,neutral
"very unreliable platform, ye khas ossi time kam nar kerta jis time apko cash ki zaroorat ho ya online kerna ho",negative
"Bykea se short rides theek hain, long rides comfortable nahi lagti",neutral
لوگوں کے لیے بے حد سہولت ہے، اللہ کمپنی والوں کو جزائے خیر عطا فرمائے,positive
فوڈ پانڈا کا کھانا کبھی ذائقے دار کبھی معمولی ہوتا ہے,neutral
میرا olx app نہیں کھل رہا، کیاکروں؟,positive
gmail,positive
Protonmail free version limitations restrictive hain daily usage ke liye,negative
JazzCash ka pin change option easy tha,neutral
perfect 👌,positive
سکسی,positive
بیسٹ,positive
"Easypaisa app ka design clean aur modern hai, easy to use",positive
gud one,neutral
یوٹیوب میں ویڈیو کی کوالٹی خودکار کم ہو جاتی ہے,negative
very disappointed daraz used to be a good shopping experience but now they're just fraudulent and scamming your money i'll never buy anything from daraz again,negative
فوڈ پانڈا پر مقامی اور بین الاقوامی دونوں برانڈز کا کھانا ملتا ہے,neutral
اچھی قیمت,positive
دراز کی ایپ میں نوٹیفکیشن کنٹرول کر سکتے ہیں,neutral
یہ ایپ بہت ہی عمدہ اور بااعتماد ہے۔ ❤,positive
Careem ka AC kabhi theek chalta hai kabhi weak hota hai,neutral
اچھی سروس. بہتر خدمت,positive
best ride ever,positive
haram khor daraz haram khor daraz k seller pori company hi haram khoro ki hai mujhe 1400 rupay ka chona lagaya hai,negative
او ایل ایکس پر ایک موبائل فون کا اشتہار پوسٹ ہوا,neutral
worst experience with foodpanda.they are total fraud.my order was cancelled but they didn't refunded me the amount.even the restaurant and rider was involved.please avoid these scammers.never going to use foodpanda again,negative
sometimes i get broken things that i had ordered.😭,negative
paisay to return kr do,positive
بائیکیا کا جی پی ایس ٹریکنگ اکثر غلط لوکیشن دکھاتا ہے,negative
پی ٹی سی ایل کی ویب سائٹ سے بل کی نقل ڈاؤن لوڈ کی گئی,neutral
ایپ پاکستانی اردو مین کرو سب لوگ انگلش نہین جانتے ہین,negative
YouTube par subscribers ka count dekh sakte hain,neutral
Daraz pe quality kabhi achi hoti hai kabhi compromise lagti hai,neutral
is good web site,positive
ٹک ٹاک پر ایک ویڈیو وائرل ہو گئی تھی,neutral
usmangul,positive
nice 🙂 app,positive
"Bykea ka interface user friendly hai, easily ride book ho jati hai",positive
ان یوٹیوبرز نے اونلی بونگی حرکتیں کرکے ینگ جنریشن کو  بہت  نقصان پہنچایا ہے,neutral
ٹک ٹاک کے فلٹر بدلتے رہتے ہیں,neutral
اچھا کام کر رہے ہیں,positive
ایپ نہیں چل رہی,negative
*•<~{okay}~>•*,positive
some time slow,negative
SendGrid API documentation incomplete hai implementation ke liye,negative
"now a time this app is fraudulent online application that has deceived many users by selling unverified mobile devices (not approved by pta), leading to devices being shut down.",negative
Gmail attachment download folder automatically save hota hai,neutral
abbaslio,positive
give me 10000 loan,negative
اپ کی بھی سروس اچھی تھی,positive
YouTube reviews kabhi genuine lagte hain aur kabhi overhyped,neutral
"افان صاحب،
مانا کہ آپ ڈکی بھائی اور دوسرے یوٹیوبرز کے خلاف ہیں۔ چلیں، ان کو ایک منٹ کے لیے سائیڈ پر رکھتے ہیں۔
آپ ان وزراء اور سیاستدانوں کے بارے میں ویڈیو کیوں نہیں بناتے جو پہلے ہی کرپشن مافیا میں شامل ہیں اور منی لانڈرنگ کر رہے ہیں؟ جو کالا دھن بنا رہے ہیں اور ملک کو لوٹ کر باہر، خاص طور پر پرتگال میں، لاکھوں اور اربوں کی پراپرٹی بنا رہے ہیں۔
حکومت ان پر ایکشن کیوں نہیں لیتی؟ ان پر کیس کیوں نہیں بناتی اور انہیں گرفتار کیوں نہیں کرتی؟ آپ صرف یوٹیوبرز پر ویڈیو بنا رہے ہیں کہ ان کا پلان ایسا ہے، ویسا ہے۔ کیا آپ ان سیاستدانوں اور وزیروں سے ڈرتے ہیں؟
یہ یوٹیوبرز خوددار (self-made) ہیں اور خود اپنی محنت سے کما رہے ہیں، نہ کہ کرپٹ لوگوں کی طرح منی لانڈرنگ کر رہے ہیں۔ حکومت یہ الزام لگا رہی ہے کہ ڈکی بھائی نے غیر قانونی ایپس کے ذریعے منی لانڈرنگ کی ہے۔ افان صاحب، 'Binomo' ہر بندہ استعمال کر رہا ہے اور یہ غیر قانونی بھی نہیں ہے، بلکہ قانونی ہے۔ یہ پوری دنیا میں استعمال ہو رہی ہے، یہاں تک کہ کرسٹیانو رونالڈو نے بھی اس کی مارکیٹنگ کی ہے۔
اور حکومت کہہ رہی ہے کہ یہ منی لانڈرنگ ہے؟ کیا بکواس ہے! میں ڈکی بھائی کے ساتھ نہیں ہوں، لیکن ایک قانونی چیز اور حق کے ساتھ کھڑا ہوں۔
باقی رہی آپ کی بات، تو آپ شروع سے ہی یوٹیوبرز کے خلاف تھے، اور اب تو آپ کو ایک بنا بنایا ناشتہ (تیار موضوع) مل گیا ہے جسے آپ دوسروں کے ساتھ شیئر کر رہے ہیں۔",neutral
it is best walt,positive
Benchmark Email delivery speed slow hai compared to competitors,negative
👍 and goooooooòòoòoooooòòòòooooooòoòd,positive
Klaviyo learning curve steep hai new users ke liye overwhelming,negative
masarapp!!,positive
پہلے والی بہتر تھی,negative
v.vip,positive
ranayadir,positive
fest time order,positive
best app add urdu language,positive
Sendy installation process technical issues create karta hai server pe,negative
ye app kisi kam ki nahi he zarurat k waqt inka koi rider ata hi nahi yaha insan ko jaldi hoti par inka koi rider nahi ata mere samne 4 rider dikha raha to mere kareeb me hi the ride app se nahi uthai or persnoly a k apne hi paise bane lag gaye app me 157 bata rahe the or samne wo bol raha he k sir ap mujhe 250 deden bakwas app he lot rahe he ye,negative
کے الیکٹرک کا بل آن لائن پیمنٹ کیا گیا,neutral
"OLX pe seller ne kaha k mobile theek hai, par wo to kharab tha",negative
کاش کہ یہ مفت ہوتا یا کم از کم کمزور نیٹ ورک پر بھی چلتا تو سونے پر سوہاگہ ہوتا کیا خیال ہے دوستو,negative
super app super app selling super app,positive
اچھی ایپ کو ضرور آزمائیں اور ٹیکنالوجی سے مزید فوائد حاصل کریں شکریج,positive
good jazzcash aap,positive
very bad ..rude drivers,negative
"JazzCash ka account block kar diya hai, jab ke maine koi ghalti nahi ki",negative
ActiveCampaign reporting dashboard complicated hai data interpretation ke liye,negative
yes yes,positive
ماشاءاللہ بہت بھترین ایپ,positive
اولیکس پر گاڑیوں کی خرید و فروخت آسانی سے ہو جاتی ہے,positive
OLX pe buyer ka message raat ko aya tha,neutral
lawaris,positive
مظفرراجا,positive
great app fantastic app,positive
"K-Electric ne bill pe extra charges laga diye hain, helpline b jawab nahi deti",negative
ok👍💯,positive
haseeb irshad,positive
یوٹیوب ویڈیو کے تبصرے بھی معلوماتی تھے,positive
بہت بہت اچھا ہے 😀,positive
very nice service bykea❤️❤️❤️,positive
"jo jo es ko support karta on k leye ye son lo quran kya khata 
اے ایمان والو شراب اور جوا اور ریت اور پانسے 
یہ سب ناپاک کام عمالے شیطان سے ہیں 
سو تم ان سے بچتے رہنا",neutral
جیز کیش پر رقم بھیجنے میں بہت دیر لگتی ہے,negative
۱۳۔ می۔ آپ۔ حج   کر۔ lete,neutral
JazzCash app par bill payment ka record dekha,neutral
Careem driver ne mask pehna hua tha ride me,neutral
میر مبائل سامسنگ پرو ہے اس میں یہ پروگرام نہیں کھولتا ہے کوئی طریقہ کار بتائیں,positive
some time not working,positive
"JazzCash ne extra charge kaat liye, helpline se baat nahi ho pa rahi",negative
اسلام علیکم یہ اچھی ایپ ھے,positive
جیزکیش ایپ استعمال کریں,positive
OLX ka interface ajkal thoda change hua hai,neutral
Easypaisa se loan bhi mil sakta hai,neutral
InDrive app par driver ne fare accept kr lia hai,neutral
ایزی پیسہ میں اکاؤنٹ کھولنا آسان ہے,neutral
درست,positive
سونیری بینک کی ایپ میں کسٹمر سپورٹ چیٹ کا جواب نہیں آیا,negative
بهت۔اچها۔کام۔آپ۔کاهے,positive
yah bakwas app mein se bahut pareshan,positive
0ooo,positive
ایزی پیسہ ایپ میں بار بار اپڈیٹ آتے ہیں جو مسائل بڑھا دیتے ہیں,negative
♥️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌👌🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀🫀💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋💋🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍😍😍😍😍😍♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️♥️😍😍😍😍😍😍😍😍,positive
دراز سے خریدے گئے جوتے کا سائز بالکل مختلف آیا,negative
very. good,positive
mantul,positive
آر پی جی سی ایل کا گیس پریشر کم ہونے کی شکایت کا کوئی حل نہیں,negative
لعل جان,negative
jgtig hi,negative
اخر فتره سواق غير مهنيين و سيارات رديئه,negative
"FoodPanda pe delivery fees bohot zyada hain, ab order ka dil nahi karta",negative
nice par munafa zafa rakhay,positive
دفججدسف,positive
nice 👍👍,positive
"in my daraz app, i cant add new address",negative
جاز کیش کا قومی شناختی کارڈ کی تصدیق بہت وقت لگا رہا ہے,negative
fantastic service,positive
best app fastest app ...,positive
jhm.. .mkoio,positive
farooq bhatti 49,positive
لا يوجد مصداقية في طلب الاجرة تظهر في التطبيق مبلغ ويطلب السائق مبلغ مضاعف,negative
customer service ko bahtar kare .,positive
فوڈ پانڈا پر میٹھے کے آرڈر نے دل خوش کر دیا,positive
یوٹیوب پر تبصرے کبھی مددگار کبھی فضول لگتے ہیں,neutral
so late delivery,negative
ان ویری گڈ ایل ایکس پر سر,positive
maru🥰🥰🥰🙊🙊🙊,positive
good bro,positive
اسلام علیکم ، محترم ، بہت اچھا کام کر رہے ہیں ، جزاک اللّه، لیکن پہلے (دس روپے) لیتے تھے لیکن اب (تیس روپے) لیتے ہیں اس کی سمجھ نہیں آئی کہ کیوں لیتے ہیں ، جزاک اللّه ،,positive
done 👍,positive
KakaoTalk voice message recording option menu mein hai,neutral
normal,positive
not good,negative
good aap,positive
easypaisa,positive
"ঝ।ও‌ওএ।। ও।। ও।ও।ঝএটিকে টেক্সট বক্সে পেস্ট করতে ক্লিপেএটিকে টেক্সট বক্সে পেস্ট করতে ক্লিপে ট্যাপ করুন।gboard ক্লিপবোর্ডে স্বাগতম, আপনার কপি করা যেকোনও টেক্সট এখানে সেভ করা হবে।gboard ক্লিপবোর্ডে স্বাগতম, আপনার কপি করা যেকোনও টেক্সট এখানে সেভ করা হবে।এটিকে টেক্সট বক্সে পেস্ট করতে ক্লিপে ট্যাপ করুন।gboard ক্লিপবোর্ডে স্বাগতম, আপনার কপি করা যেকোনও টেক্সট এখানে সেভ করা হবে। ট্যাপ করুন। ।‌।।।।?।।‌‌।।।নেন",positive
دراز پر خریدی گئی کتاب پھٹی ہوئی نکلی,negative
الفلاح بینک کا کریڈٹ کارڈ آن لائن پیمنٹ میں بار بار ریجیکٹ ہوا,negative
ok ha,positive
"YouTube vlogger sirf sponsored cheezein promote karta hai, trust nahi hota",negative
fake 😡😡😡😡,negative
من أسوء التطبيقات,negative
بہت تنگ کرتا ہے۔,negative
ان ڈرائیو کے ڈرائیور کا فون نمبر ایپ میں دکھایا جاتا ہے,neutral
دراز پر سیل کبھی بھی ختم ہو سکتی ہے,neutral
very bad experience regarding jazz cash helpline useless staff..account upgrade ke request ke hay 8 din guzar gae par ub tak bank verification pay atka howa hay koe update nae ae..helplines pay cal karta hu to har ddafa aik new topi day d jati hay aur kaha jata hay apka issue priority base pay solve ho jae ga par ub tak khuch nae howa herat hay itna vast network itna non coperative staff..ub to helpline pay cal krtay howay sharam a rae pta nae kia new topi advice mil jae ge na jaiz network say .,negative
WhatsApp par photos compressed hoti hain,neutral
ٹک ٹاک پر ویڈیو کی ڈیوریشن کم رکھی گئی,neutral
dear olx team please review the adds before it listed almost 80% of adds are operated by frauds please make sure 0% fraud the app is very useful for me,positive
علی دوست,positive
بسم الله الرحمن الرحيم الحمدلله رب العالمين الرحمن الرحيم مالك يوم الدين اياك نعبد و اياك الله معاف فرمائيي. اچهي هي استعمال كي هي.,positive
after update it get worse.,negative
wonder full,positive
very good ride,positive
ایزی پیسہ میں ایمرجنسی بیلنس کی سہولت دستیاب ہے,neutral
اولیکس پر جعلی اشتہارات بہت زیادہ ہیں، اعتماد نہیں رہتا,negative
exilant,positive
"Bykea ka rider phone nahi utha rha, 20 min se wait kar rha hu",negative
nice 💖,positive
او ایل ایکس پر پرانی چیزیں بھی اچھی حالت میں ملتی ہیں,positive
aaj 7 september 2024 abhi filhal daraz per sell chal raha hai ismein 4000 ka saman 2000 mein de raha hai aur aap normal bhi us saman ka price dekhoge to 2000 hi hai ek aur baat bahar se dekhne per 10000 dam hai to fir aapke click karoge to fir vah saman ka price 14000 price dekhne ko milega isko hi sale kaha jata hai normally aap purchase karoge to fir bhi 2000 dekhne ko milega aur discount mein vahi saman 4000 likhkar 2000 mein de raha hai 🤣🤣..,neutral
واٹس ایپ پر فائل شیئر کرتے وقت بار بار فیل ہو جاتی ہے,negative
بہت اچھا۔,positive
loading problems opening app problems,negative
Amazon shipping charges expensive hain local products ke liye,negative
ya bohat acha han,positive
fake app,negative
naicc,positive
ایزی پیسہ کی سہولت گاؤں کے علاقوں میں بھی کارآمد ہے,positive
اچاھستیما ریزلٹ بی اچامیلیگا,positive
grateful service,positive
سوئی گیس کمپنی کی نوٹیفکیشن پڑھی گئی,neutral
ordr pick up krñe ni gay tu refund de hram k paise ni h jb ordr rcv ni 498 wapís de mere😡😡😡,negative
good ok,positive
zabr dast,positive
Line sticker download free categories mein available hain,neutral
login ni ho rha,negative
super app💯💯,positive
خدمة عملاء ضعيفة جدا وتعامل غير مقبول من قبل بعض الكباتن، تم تقديم شكوى ولا يوجد استجابة، ولا تواصل من خدمة العملاء,negative
better,neutral
good service 👍 👌,positive
"JazzCash ka biometric verification fast tha, line mein wait nahi karna pada",positive
isepaysa,positive
super star app,positive
جاز کیش کا ایپ نئے ورژن میں اپ ڈیٹ ہوا,neutral
amazing banking app,positive
Daraz par return policy dekhni parti hai,neutral
good ride for amjad,positive
TikTok videos low quality hain aur content boring hai,negative
excellent job,positive
بھتر,positive
میرے پاس تو ان نھی ھوراھاھے مجھے طریقہ بتاو اپڈیٹ بھی کیا لیکن ابھی بھی کام نھی کراھا مجھے طریقہ بتاوو,positive
জামায়াতে ইসলামী কে ভোট দিবো এবার।,positive
بائیکا کی بائیک پرانی اور غیر آرام دہ تھی,negative
ڈون لوڈ نہیں ھوتا,negative
یوٹیوب وڈیو غیر معیاری تھی,negative
كرهتوني بحياتي بسبب اعلانات اليوتيوب رجاءاً مزعجه جداً شركة محترمه خدمتكم ممتازة بس خففوا اعلانات اليوتيوب,positive
jahangir khan,positive
এক ডেলিভারি ম্যানকে দিয়া একই রুটে ৪-৫ টা ডেলিভারি করায় তাও আবার ডেলিভারি ম্যান হেঁটে হেঁটে ডেলিভারি করে!!!! ৩৫ থেকে ৪০ মিনিটের মধ্যে যে ডেলিভারি আসার কথা সেই ডেলিভারি করে পৌনে দুই ঘন্টা- ২ ঘন্টা পরে করে!! খাবার কাগজের প্যাকেটে পোতায় আর রুচিকর অবস্থায় থাকে না। ডেলিভারি ম্যানের কোন দোষ নাই। ওকে যেভাবে ইন্সট্রাক্ট করা সেভাবেই তো করবে। যেখানে আমি নিযে গিয়ে ডেলিভারি আনলে সময় লাগতো ৩০ মিনিট আর ওইখানে এপে 2 ঘন্টায় পরে দেখায় কার্বন ফুটপ্রিন্ট নাকি কমতেসে কারণ ৩জনকে একসাথে ডেলিভার করতেসে!! ridiculous!!,neutral
okay👌,positive
good it,positive
یوٹیوب چینل کے اسٹیٹس میں ویڈیو کی تعداد دکھائی جاتی ہے,neutral
ma is app k user k sath bat kar k bohot impressed hva ma bi shah kaar bannay ki pore koshish katon ga inshaahllah,positive
"“foodpanda sangat memudahkan bila nak order makanan. banyak pilihan restoran, penghantaran cepat, dan apps senang digunakan. cuma kadang-kadang caj penghantaran agak tinggi dan ada isu rider lambat, tapi overall memang berguna terutama bila malas nak keluar 😅🍔.”",positive
Careem aur InDrive dono ka apna apna faida hai,neutral
واٹس ایپ میں ویڈیو کال کرتے وقت آواز میں خلا آتا ہے,negative
v very best app in world,positive
nice working,neutral
issu cod 804 plzz solved,positive
great l,positive
برنامج رائع ، اساسي في التنقل الى اي وجهة,positive
WhatsApp par stickers bhi bheje ja sakte hain,neutral
فری،نیٹ,positive
حافظ عبد اللہ,positive
"good,easy",positive
"InDrive pe driver ne ajeeb jaga utara, bola k aage rasta band he",negative
کریم سواری کے دوران ڈرائیور موبائل پر مصروف رہا,negative
easy door step,positive
මිනිස්සු රවටනවා.. ඉල්ලන දේ නෙවෙයි එවන්නේ.. සහ පින්තූර වල තිබෙන දේ නෙවෙයි ගෙන්නුවට පස්සේ තියෙන්නේ.. සාමාන්‍ය වටිනාකමට වඩා තුන් ගුනයක් මිල වැඩි.. කවදාවත් මේකෙන් බඩු ගන්න එපා.. ශ්‍රී ලංකාවට මොවුන් දෙන්නේ ලෝකයේ තිබෙන බාලම නිශ්පාදන..,negative
بائیکیا کی ایپ میں گڑبڑ ہے,neutral
"Easypaisa se loan lia tha, ab charges bohot zyada lag rahe hain",negative
ٹک ٹاک پر ویڈیو اپ لوڈ کرنے کا وقت مختلف ہوتا ہے,neutral
ang bagal ng service,negative
اس ایپ کے دوران استعمال گوگل کے اشتہار بند کیے جائیں دس ٹاپ نہ کیا جائے,positive
فوڈ پانڈا کا پروموشنل کوڈ اپلائی کرتے وقت کام نہیں کیا,negative
zaheerbabar,positive
جاز کیش سے دوسرے نمبر پر بیلنس ٹرانسفر کیا,neutral
ایپ استعمال کرنا آسان اور تیز رفتار ہے,positive
vary good,positive
یوٹیوب ولاگر نے پروڈکٹ کو بڑھا چڑھا کر بیان کیا,negative
معیاری ایپ ہے,positive
FoodPanda par restaurant ka menu dekhna hota hai,neutral
Easypaisa se donation option select kiya tha,neutral
الخدمة سيئة جدا,negative
পুরাই চিটিং বাজ app. 9 taka deal offer বলে একদিনেও দেই নি।,negative
😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😲😳😳😳😳😳😳,positive
کریم کے رائیڈ اسٹوری میں اوقات لکھے تھے,neutral
jazz cash nice app,positive
"InDrive ka rate bohot zyada hai, ab ride book karne ka dil nahi kar raha",negative
زبردست ہے لیکن,positive
excellent 👍,positive
Oppo camera quality indoor lighting mein poor hai,negative
ایزی پیسہ کا موبائل ایپ انسٹال کرنے میں کئی بار کوشش لگی,negative
میرا اکونٹ ہے,positive
good jazz cash app,positive
تنویر وار پیسے,positive
"Daraz ki 11.11 sale mein genuine products milay, acha laga",positive
حج۔ پر۔ jay,neutral
100% satisfied,positive
maza nhi aya pink rickshaw nh tha :(,negative
Campaign Monitor customer segmentation tools insufficient hain targeted marketing ke liye,negative
MailerLite signup form design customize karne ka option hai,neutral
FoodPanda par delivery time mention hota hai,neutral
MailerLite free plan restrictions tight hain growing business ke liye,negative
InDrive par aik ride ki destination location set ki,neutral
بہت اچھا ایپ ہیں,positive
فوڈ پانڈا کے کوپنز کی مختلف شرائط و ضوابط ہیں,neutral
ڈکی بھائی اپ نے نائن ملین پر اپنا وزن کم کرنا ہے پلیز,neutral
بہت آچھا,positive
TikTok par ads har teesre video ke baad aate hain,neutral
asghar,positive
Easypaisa ki app update ke baad bohot slow hogayi he,negative
best app my favrt,positive
good apps ok ok,neutral
محمدیوسف غفاری,positive
جاز کیش سے موبائل کا بل ادا کیا گیا,neutral
کیسے بے شرم لوگ ہیں کچھ شرم کرو کام دھندا کرو اس فراڈیے آدمی کو باپ بنا بیٹھے ہیں کام دھندا کرو ماں باپ کی خدمت کرو بے شرو 😂,neutral
ڈکی بھائی ہماری اپ کے ساتھ دعا ہے کہ اللہ تعالی اپ کو جلد از جلد اپنے گھر لے کے اور اپ ہمارے مزے کے ولاگ بنائے ہمیں انتظار ہے,neutral
ایزی پیسہ کا انٹرفیس پیچیدہ ہے، سمجھنا مشکل ہوتا ہے,negative
بکواس اپلیکیشن,negative
slow working,negative
من اسوء الخدمات بعمان,negative
WhatsApp backup Google Drive pe automatically save hota hai,neutral
اچھا ایپ ہے,positive
کریم ایپ میں جی پی ایس صحیح جگہ نہیں دکھاتا,negative
good,positive
good working on internet nice job,positive
اللّٰہ ہدایت دے واپس آ کر توبہ کرو,neutral
یوٹیوب میں ویڈیو کا تھمب نیل کسٹمائز کیا جا سکتا ہے,neutral
ghtiya app fraud baz hmary paisy ho wapis ni krty kehty hain wait kryn fraud 😡,negative
ان ڈرائیو کا ایپ موبائل میں انسٹال کیا گیا,neutral
poor results,negative
انتہائی بری خدمات ہیں ان کی، میں نے پہلا آرڈر دیا اور انھوں نے کینسل کردیا۔,negative
not usable,negative
کے الیکٹرک کا بل اس مہینے آن لائن ملا,neutral
"ماشاءاللہ ڈکی بھائی ان کی فیملی کو نظر بد سے بچائے 

Think for 90 Subscribe 😊😊😊😊😊😊😊😊😊😊",neutral
بائیکا ڈرائیور نے میسج پر جواب دیا,neutral
ٹی وی کا سائز تو ہم نے چیک کر لیا آپ ذرا اتنی دیر FIA کے چھتر کا سائز چیک کر لیں اور بتانا کہ وہ کتنے انچ کا ھے ۔۔۔۔ ڈائریکٹر صاحب بتا رھے تھے کہ اسے ہر پندرہ منٹ بعد الٹا لٹا کے پندرہ منٹ چھتر پھیر رھے ہیں کیونکہ اس نے لاکھوں نابالغ بچوں کو جوے پہ لگا دیا تھا اور وہ اپنے گھروں میں چوریاں کر کر کے پیسے لاتے اور اسکی ایپس پہ ہارتے تھے ۔۔۔۔ یہ دو روز کے ریمانڈ میں ھی ٹھس ہو گیا اور 28 روز کا ریمانڈ ابھی باقی ھے ۔۔۔۔ اس بار لمبے اندر جاؤ گے تم ۔۔۔۔ بہت گندا کام کیا ھے تم نے ۔۔۔ تمھارے پیچھے پیچھے وہ دوسرا بھی آ رہا ھے انکے پاس ۔۔۔ اور وہ عورتیں بھی ۔۔۔ ذرا ریمانڈ کاٹ لو ۔۔۔ طبیعت سیٹ ہو جاے گی ۔۔۔ انسان کے بچے بنکے نکلو گے تم باہر ۔۔۔,neutral
Easypaisa app mein aik naya feature introduce hua hai,neutral
l app,negative
zeeshan,positive
واٹس ایپ بزنس میں کیٹلاگ اپ لوڈ کرنے میں بار بار ایرر آیا,negative
"fare pehle bohat acha tha lekin yangoo,indrive or careem se competition ke chakkar me fares structures tabah o barbad hogaya ha.20 kms ki ride ka fare 500 rupees hogaya ha .drivers ka maintainence tu door ki baat fuel nikalana mushkil hogaya ha ...or upar se customer discount de ke drivers ka bera gharq krdya ha commission bi zyada krdya ha ..local cab or rickshaw se bi fares kam hogaye hn or aye din criminals logo ki registration kr ke unko on road krdya ha ...one of the worst company",negative
بہت شاندار ہے,positive
jhelum,positive
"Easypaisa app update ke baad aur heavy ho gayi hai, slow chalti hai",negative
غلام قادرملاح,positive
wounderful,positive
worst app ever,negative
الكابتن سرق موبايلي وخدمة العملا اخر اهمال واستهتار بعد نهاية الرحلة مباشرة اكتشفت نسياني الموبايل ، اتصلت على رقمي ولما رن الكابتن قفله خالص وعملت اكتر من شكوى خدمة العملا لم تهتم وبعد ٨ ساعات من الشكاوي والتوتر، ارفقت بشكوى جديدة اني حعمل محضر رسمي فالشرطة للشركة والكابتن فاقل من ١٠ دقايق الكابتن فتح الموبايل ورد انه سافر بيه بره اسكندرية وحيرجعه تاني يوم خدمة العملا نزلتلي عليا غرامة ٩٣ ج تعويض للكابتن انه رجع الموبايل بدل ما ياخدو اجراء انه سرقه ومحدش عبرني حتى باعتذار,negative
ڈیر خہ,positive
"Bykea ka rider bohot ajeeb routes se le ke gaya, waqt barbad ho gaya",negative
bakwas update,negative
اردو زبان شامل کریں,positive
driving is very good 💯,positive
no location available now...? ایک بار پوسٹ لگا لو تو آئیندہ 6 مہینے تک پوسٹ نہیں لگا سکتے۔۔یعنی یہ بے کار کی ایپ ہے اب اس کو ڈیلیٹ کر دیں؟,negative
good platefarm olx pakistan,positive
good app new version very good,positive
خیر جان 1083,positive
ایزی پیسہ کا بائیو میٹرک ویری فیکیشن مشین میں بار بار فنگر پرنٹ ایرر,negative
good 👍👍👍,positive
YouTube video buffering kabhi kabhi hoti hai,neutral
best for money saving,positive
حاجی عبدالرزاق جاجووا,positive
v.v.v.v.v nice 👍,positive
enjoys,positive
please ek permanent history ka option rakhay ta k parishani na ho,positive
love,positive
Mailgun pricing calculation complex hai usage based billing ke sath,negative
Sendinblue automation workflow setup process complete hua,neutral
نہایت عمدہ سروس ہے,positive
میرا رکارڈ فرماٹ ہوگیا,positive
v.good app,positive
most use full,positive
bakwas hai careem,negative
fast and convenient. 💕,positive
excellent experience,positive
behtarin,positive
Careem mein location drop karna mushkil hota hai,neutral
nice honest driver,positive
السلام علیکم ورحمۃ اللہ وبرکاتہ بعض دفعہ ایک ہوتا ہے کہ جاز کیش سے پیکج لگاتے ہیں لیکن لگتا نہیں بلکہ لوڈ ہوجاتا ہے اس پیکج جتنا ہم سمجھتے ہیں کہ پیکج لگ گیا لیکن وہ نہیں لگا ہوتا جس کی وجہ سے نقصان ہوتا ہے اور سارا بیلنس ضائع ہو جاتا ہے.,negative
بہت اچھی,positive
جیز کیش سے ادائیگی موبائل ایپ اور دکان دونوں پر کی جا سکتی ہے,neutral
yes good,positive
بائیکیا کی بائیک والے نے محفوظ طریقے سے سفر کرایا,neutral
ان ڈرائیو میں ٹرپ کی تاریخ اور وقت محفوظ ہے,neutral
good 👍👍,neutral
FoodPanda ka delivery charge location pe depend karta hai,neutral
FoodPanda ka rider location sahi show ho raha tha,neutral
"Careem ka driver bola k aage road kharab hai, main nahi ja sakta",negative
سعر و امان ممتاز,positive
نظر برحق ہے اللہ کا واسطہ ہے اپنے ہر خوشی مت دکھایا کرو,neutral
very nice. biker,positive
lite.live.bigo.sg yang menarik untuk dikunjungi wisatawan asing dan bercahaya bukanlah seorang wanita merupakan panduan menuju dan memasang wajah datar dengan menyediakan,negative
انگریزی میں تھا سمجھ نہیں آیا میں پاکستان میں رہتا ہوں انگلستان میں نہیں,positive
چپ چاپ گروپ,positive
very nice 👍,positive
بائیکا ڈرائیور وقت پر نہیں آیا,negative
low bery liw,negative
dekhty hai kesy chalta hai apka app,positive
|ودک|پُٶد|,negative
very nice 🤗,positive
حاجی عبدالرزاق,positive
