text,sentiment
بڑی خدمت ہے آسانیاں پیدا کی گئی ہے,negative
سرداد محمد صدیق شاکر,positive
یار یہ ایک اسی پیسے کو کیا ادھر ہی جا کے کھلانا پڑے گا یا کال یا ادھر سے کوئی نیٹ سے کوئی کر سکتے ہیں ان کے ساتھ کیونکہ یار ایسے تو نہیں ہوتا ہے کیونکہ کھول ہے یہ اس کو بند کیا ہے کوئی پیسہ اسے ایا نہیں کوئی بھیجا نہیں ہے یہ بس ایسے ہی پتہ نہیں کیوں بلاک کر دی یار انہوں نے,negative
اس راٸڈ کے وجہ سے۔۔۔۔ زبردست۔۔سروس,positive
"Daraz pe delivery bohot slow hoti hai, weeks lag jate hain",negative
bolck my account کال بھی کر رہی تھی لیکن اگے,positive
YouTube pe kuch vloggers genuine lagte hain aur kuch sponsored,neutral
boht hi bakwas app hy ghatiya kisam ki,negative
فوڈ پانڈا پر آرڈر دینے کا عمل آسان اور تیز ہے,positive
brute full,positive
ٹی وی کا سائز تو ہم نے چیک کر لیا آپ ذرا اتنی دیر FIA کے چھتر کا سائز چیک کر لیں اور بتانا کہ وہ کتنے انچ کا ھے ۔۔۔۔ ڈائریکٹر صاحب بتا رھے تھے کہ اسے ہر پندرہ منٹ بعد الٹا لٹا کے پندرہ منٹ چھتر پھیر رھے ہیں کیونکہ اس نے لاکھوں نابالغ بچوں کو جوے پہ لگا دیا تھا اور وہ اپنے گھروں میں چوریاں کر کر کے پیسے لاتے اور اسکی ایپس پہ ہارتے تھے ۔۔۔۔ یہ دو روز کے ریمانڈ میں ھی ٹھس ہو گیا اور 28 روز کا ریمانڈ ابھی باقی ھے ۔۔۔۔ اس بار لمبے اندر جاؤ گے تم ۔۔۔۔ بہت گندا کام کیا ھے تم نے ۔۔۔ تمھارے پیچھے پیچھے وہ دوسرا بھی آ رہا ھے انکے پاس ۔۔۔ اور وہ عورتیں بھی ۔۔۔ ذرا ریمانڈ کاٹ لو ۔۔۔ طبیعت سیٹ ہو جاے گی ۔۔۔ انسان کے بچے بنکے نکلو گے تم باہر ۔۔۔,neutral
good luck,positive
بائیکا ڈرائیور خوش اخلاق اور مددگار تھا,positive
بظاہر ایک کارآمد ایپ نظر آرہاھے,positive
bahut achcha laga,positive
bykea aik bht bara fraud h mera 12700 fraud kr lia or transaction record b ura dia bykea me koi b topup na kry or na hi ye ghatiya app use krain,negative
"Bykea ka service theek hai, lekin kabhi delay bhi ho jata hai",neutral
"yc , c x. ,, g x xxx z xxx। vv। , to, , xxx s xxx xxx xxx xxx xxx xxx xxx xxx, xxx xxx. x x saxx xxx xxx x,, xxx see ya x x,zx cx x xxx xxx xxx, x xxx,,f xxx x xxx. x xxx xxx. c x.x xxx z।xxx z,,। xxx ,x বে বিএনপি বে z cx,x xxx ।x।. cx w. xxx, xxx xxx xz xxx হয়ে xxx এ।।।্যানযযায় তত .ড়।ড় যায় যে হয় , ও xxx xxx xxx xxx জো জো রুট হওয়ায় যায় য। হয়ত যায় যা হয় মো। xxx বয়স হয় xxx xxx , to f x xxx. x xxx xxx z xxx xxx xxx xxx xxx xxx xxx xxx xxxa, , cv",negative
আপনাদের ডেলিভারি চার্জ বেশি কম করেন,positive
fazool tareen app hai band ho jani chaiy ab .,negative
ماشا ءاللہ ۔ بہت ہی عمدہ ۔ ہمارا ۔ ایزی پیسہ,positive
👍🏻 supperbb,positive
🌟 🌟 🌟 🌟 🌟,positive
biometric error,negative
easypaisa bohot kam ka he,positive
ایزی پیسہ کا استعمال زیادہ تر لوگ قریبی دکانوں سے بھی کرتے ہیں,neutral
updates,positive
کِس کِس مسلمان کو آخری نبی کریم صلی اللہ علیہ وآلہ وسلم کا اُمتی ہونے پر فخر ہے ماشااللہ❤😊,neutral
poor apps,negative
کاروباری شوق,positive
مريح جدا,positive
best for dealings,positive
well done 👍,positive
ماشاء اللّٰہ زبردست لاجواب,positive
ایزی پیسہ کی سہولت گاؤں کے علاقوں میں بھی کارآمد ہے,positive
بہت خوب صورت ہے 🥰لیکن میں جب نمبر ملاتا ہوں آگے نہیں بڑھ رہی کیا کریں 🥲🥲,positive
دراز کی کسٹمر سروس نے مسئلہ جلدی حل کیا,positive
ایزی پیسہ کے ایجنٹ نے صحیح رہنمائی نہیں کی,negative
اسلام علیکم سامین اکرام نائس ایپ اچھی ہے,positive
عمر ماكان الgbsمظبوط مع اللوكيشن,negative
kuta,negative
ماشاءالله بہت زبردست ایب ہے ۔ بہت اچھا سروسز خدمت سرانجام دیں رہا ہے۔ آور ہم اس کے خدمت کا شکریہ ادا کرتا ہوں۔,positive
bad experience,negative
vari naic,positive
مجھے اردو میں جائز کیش ایپ چاہیے ۔ ؟؟؟؟؟,negative
بہت اچھی طرح کام کر رہی ہے,positive
ایزی پیسہ کا کیش بیک آفر بہت فائدہ مند ثابت ہوا,positive
ایپ میں نیویگیشن بالکل سیدھی اور سمجھنے میں آسان ہے,positive
olx logo se aage ni chlta,negative
بکواس ایپ ھے انسٹال کرنے کے بعد 10 مرتبہ کوڈ درج کیا ہر مرتبہ ایکسپئر نکلا. جب سم موبائل میں موجود ھو تو خود بخود تصدیق ھو جانی چاہیۓ,negative
منی ٹرانسفر‏‏ fald,positive
میرا اکونٹ ہے,positive
amazing app 👍,negative
order hi place nhi horha error arha hn kafi dino sa,negative
unable to sign in,negative
ماشاءاللہ ماشاءاللہ ماشاءاللہ ماشاءاللہ ماشاءاللہ ماشاءاللہ ماشاءاللہ ماشاءاللہ ماشاءاللہ,neutral
pagsu,positive
adeel gujjar,positive
"Bykea ka interface user friendly hai, easily ride book ho jati hai",positive
Easypaisa ke seasonal offers se savings hoti hain,positive
uninstall kr rahii hu me is app ko fazool ha mngwau kuch ata kuch h order kisi restaurant ka hota ly kahi aur se aaty kuch bhi utha k,negative
bakwas app ha jisma late delivery ha jab ap paid order karta ha to deliver pora 1:30min time ka bad b nahi ati baqwas no contact kar sakta restaurant or rider battameez hota ha,negative
زبردست بہت خوب,positive
ordr pick up krñe ni gay tu refund de hram k paise ni h jb ordr rcv ni 498 wapís de mere😡😡😡,negative
daraz is synonym to fraud. worst app. vouchers are not removed despite removing,negative
laging walang panukli mga driver huhu,neutral
easy paisa me login nhe ho raha hai jaldi se thek karo kia masla he btau,positive
jb hi ride me car book ki hai to alto dikha kr har dafa khyber ya koi or car ati hai or jo paisey likhey hai us se ziyada hi letey hai sb,negative
"ارحم خان انتظار کر رہا ہے ٹیز مار 
تیرا تیز اتنا تیز ہے ناک کے بال جھلا دے",neutral
nice but car ki halat thek nahi hoti,neutral
you can trust daraz,positive
سب سے اچھا ہے,positive
hi hi,positive
السلام علیکم اپ میرا ایزیپیسہ ایپ نہیں چل رہا میرے پاس انفنکس ڈیوائز ہے پہلے اسی ڈیوائس پر میرا ایپ چل رہا تھا,negative
بالکل بے کار ہے,negative
بہت شکریہ جناب سولت,negative
تعلیم حاصل کرنے کے لیے,positive
انتہائی خراب سروس ہے ہر دو دن بعد ٹرانزیکشن کا مسئلہ آجاتاہے اسے حل کرنے کی کوشش کی جائے ورنہ لوگ مجبوراً ایزی پیسہ اکاؤنٹ کھلوالیں گے,negative
sobrang nakaka tanginis may sket ako tapos ibibigay niyo kulang na order! tapos yung takoyaki pinaglaruan! hiwa hiwa pa! sobrang baboy niyo naman !! nakakahiya pa kay kuya rider !! pinabalik ko pa sa inyo pra kunin order ko binayaran ko pa si kuya sa pagkkmali niyo!!!! palagi naman ako nabili sa inyo sa personal okay naman bakit pag delivery ganyan pala!!nakakainit ng ulo sobra,negative
دراز کی کسٹمر سروس نے مسئلہ فوراً حل کر دیا,positive
بہت خاص,positive
ارحم خان سے جلد از جلد رابطہ کرو پوسکیمار,neutral
oh bhai dimagh kharab apny map ko theek karooo location jaha ki dalo waha ata nahi hyy rider pickup location kia dali hyy waha ata nahi hyy rider had hoti hyyyy😤😤😡😡,negative
بہترین معیار ہے,positive
جازکیش میں اردو زبان ہونی ?,positive
الكابتن سرق موبايلي وخدمة العملا اخر اهمال واستهتار بعد نهاية الرحلة مباشرة اكتشفت نسياني الموبايل ، اتصلت على رقمي ولما رن الكابتن قفله خالص وعملت اكتر من شكوى خدمة العملا لم تهتم وبعد ٨ ساعات من الشكاوي والتوتر، ارفقت بشكوى جديدة اني حعمل محضر رسمي فالشرطة للشركة والكابتن فاقل من ١٠ دقايق الكابتن فتح الموبايل ورد انه سافر بيه بره اسكندرية وحيرجعه تاني يوم خدمة العملا نزلتلي عليا غرامة ٩٣ ج تعويض للكابتن انه رجع الموبايل بدل ما ياخدو اجراء انه سرقه ومحدش عبرني حتى باعتذار,negative
فوڈ پانڈا پر ریستوران کے ریویو ہمیشہ درست نہیں ہوتے,neutral
wonderful app,positive
fraud app,negative
النصیب شاپنگ سینٹر حرمزئ سیدان,positive
walang refund nung na double yung order punyeta mga mukhang pera,negative
1 ghanta hogya order kiye huy online pey ha or abhi bi mazeed 35 mint batarha h or jb order kiya th 25 mint thy 1 ghanty phly itni slow servies hogai h me ap logo s boht koch order krti h asa hi rha to buycoat phir foodpanda ka,negative
sir g card order kiaa thaaa month hune ko ayaa hai abhe tk kuch pta nhi 2 dafa service center p bt bhe hue magr inhoo ne bht achaa wale lollipop de hai muje jazz ke frenchies jaoo to unka alag ronaa chal rha hai,negative
یوٹیوب پر کئی ولاگرز اپنے تجربات شیئر کرتے ہیں,neutral
Easypaisa se university fees pay krna easy tha aur receipt turant mil gayi,positive
ایک نمبر کی بکواس اور گھٹیا کمپنی ہے,negative
"good, go ahead.",positive
v.nice,positive
zabrdst,positive
زاتی استعمال,positive
اعلٰی,positive
very slow,negative
worst experience with foodpanda.they are total fraud.my order was cancelled but they didn't refunded me the amount.even the restaurant and rider was involved.please avoid these scammers.never going to use foodpanda again,negative
"Easypaisa aur JazzCash dono apps daily kaam ke liye reliable hain, bas charges different hain",neutral
good!,positive
یہ پروڈکٹ قیمت کے حساب سے بہترین ہے,positive
mahboob,neutral
ex silent,positive
FoodPanda ka rider kabhi fast milta hai kabhi wait karna padta hai,neutral
daraz is good app,positive
او ایل ایکس پر دھوکہ دہی کے واقعات بڑھ گئے ہیں,negative
ہممم ہیکرز کی طرف رغڑٹڑ ھببٹثثےگ عدد ثذا۔ کی ذ,neutral
very good 😊,positive
بہتر,positive
shukria,positive
کریم ایپ اچھی ہے مگر اس میں آ ڈی بنانے کے بعد جوپاسورڈ مانگتا ہے وہ آ گے نہیں جاتاہے مہربانی فرما کر اس کو درست کرے,neutral
bkwasssssssss tareeeennn,negative
اسوء تطبيق واسوء تعامل واسوء نظام.. عندهم النصب عينك عينك,negative
main olx kafi der se us kar raha ho aaj ki jo update hai kafi acchi hai lekin 1 2 chizen pasand nahin i ek to koi picture send kar do to delete nahi ho sakti agar kisi ko price select kar bhej do to vah bhi delete nahin hoti please isko thoda thik kare,positive
🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰nice,positive
بہت اچھے جی,positive
mein nay easy paisa sey apna friend ko payment karni hai par send nahi ho rahii error code aa raha hai please abhi is issue ko solve karein mein nay payment karnii hai,neutral
it's tasty,positive
fazool,positive
fasal,positive
bhot acha hy per net sy chalta hy bgyr net ky chaly to or acha ho jay ga,positive
بہت اچھا ایپ ہے,positive
sent da money,negative
جیز کیش کے ذریعے ایزی لوڈ آسانی سے ہو گیا,positive
update,positive
zeeshan,positive
olx zindabaad,positive
kokabnooarin,positive
"práctica y rápida para pedir comida. me gusta porque tiene muchas opciones de restaurantes, el proceso es sencillo y siempre llega a tiempo, lo que la hace muy confiable.",positive
بہترین۔ایپ۔بہت۔ہی۔محفوظ۔ایپ۔ہے,positive
monday night,positive
just fine,positive
not impressed,positive
goodest,positive
ایب اردو میں بھی کریں,neutral
awais awan baghdara,negative
ek ghanta lg jata he open hone me or pkgs wagera bi boht mehnge hen jezz k,negative
dls گیم کیلئے اس ایپ کے ذریعے سے پیسے جمع ہو سکتے ہیں ؟ جواب چاہیئے ضرور,positive
اعلی,positive
photo upload nhi horhi hy add lgane k liye,neutral
"OLX pe customer support fast response deta hai, issue resolve ho gaya",positive
شہر میں بسنے والے لوگوں کے لیے سلام,positive
"YouTube vlogger overacting karta hai, review seriously nahi le sakte",negative
no chet open not open my aid,positive
neic,neutral
too much good,positive
mostly scammer hayn. add read krte hi bata chal jata hai pata nahi kiun approve krdete hayn add inka,negative
ر34ماشاءاللہ چگ ط کی ر34بء0f,positive
ابھی ابھی نیوز سنا کے ڈکی بھائی کو گرفتار کرلیا۔🤔,neutral
useless app,negative
b good,positive
کریم ڈرائیور بعض اوقات رویہ اچھا اور بعض اوقات نہیں رکھتے,neutral
great experience,positive
بائیکا سواری کا معیار ہمیشہ ایک جیسا نہیں رہتا,neutral
yah chor company hai yah hamara hak kha rahe hain commission kat lete hain dobara refund nahin karte rider ke sath zaati kar rahe hain please aap inke khilaf action le inko bilkul khatm karen,negative
app achi ha but ager ham koi product sale ka liye lagaya ha to fori olx team ki call ayti ha ki ap ad lagwaya ab kuch log afood ni kar sakta ye call kar kar ka usa shrminda karta ha sooo bad 👎 jis na ad buy karna ho ga ooo kar la ga ap tang q karta ha,negative
بائیکیا نے وقت پر پیکج پہنچایا,positive
اسلام علیکم,positive
بیسٹ,positive
bara hi chitiyape ka app kr dya hai updates sai.,negative
ویسے ایپ بہت اچھی ہے لیکن اب جو کٹوتی والا سسٹم ہے یہ ٹھیک نہیں ہے,positive
کریم کی سروس دن رات دستیاب ہے,neutral
xaanbddd,positive
فوڈ پانڈا پر پیکنگ کبھی اچھی کبھی خراب ہوتی ہے,neutral
"FoodPanda par kuch restaurants free delivery dete hain, bohot acha lagta hai",positive
mantul,positive
Careem wallet recharge karna simple hai aur instant reflect hota hai,positive
awesome,positive
i donot like,negative
امید کرتا ہوں جو منگویا ہے وہی اے گا,positive
acchi hai jabardast chalti hai,positive
great l,positive
یہ بہت ایک اچھی ہے مجھے یہ پسند ہے,positive
میرے خیال میں یہ ایک زبردست سروس ہے لیکن دکاندار شکایت کرتے ہیں کہ فوڈ پانڈے والے کمیشن بہت زیادہ لیتے ہیں,positive
سید پاک پیر محمد شاہ گیلانی,positive
تمام بھترین ہے پر اگر کوئی لوکیشن بھیجے کہ یہاں پر آئو تو جیسے اسکو ٹچ کریں تو ڈروپ ہونا چاہیئے اور پیسے بتائے کہ اتنا کرایہ ہے. ٹچ کرتے ہیں تو پک اپ پر آجاتا ہے اسکو ذرا سیٹ کریں,negative
nosarbazi hai paisy le liey add nai laga rahy ceiling fan ka add bolty electric ki item nai hai furniture hai,negative
ma is app k user k sath bat kar k bohot impressed hva ma bi shah kaar bannay ki pore koshish katon ga inshaahllah,positive
way pulos,negative
فوڈ پانڈا کی ایپ میں آرڈر ٹریکنگ مفید ہے,positive
wardsaf,negative
بھت اچھا,positive
his riders is very good 👍,neutral
a1 tk,positive
in rainy season no cars or bike available. all busy message shows up. and if car is coming they ask for fare 1000 which is normally 600 in regular days. barish main tou koi captain ata hi nahi ha. or jo ata ha woh 600 ka 1000 manga ha. too much higher fare. charging more than rs 1000 for 700 car ride. taking advantage of weather even it is not raining,negative
dakoo waste of money,negative
confirmation code hi nai aata,negative
not open,negative
apka map bakwas hai locations thek nahi btata google map connect karen apka map ghatiya tareen map hai,positive
من اسوء الخدمات بعمان,negative
@🎀  گڑیا  🎀:Suprise at the end: ████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████████ 1:25 1:26 1:26,neutral
গুড অ্যাপ,positive
ghatiya tareen,negative
nais,positive
food papa se acha hai,positive
"Easypaisa wallet ka balance check karna instant hai, pasand aya",positive
masha allah,positive
ڈکی بھائی اپ نے نائن ملین پر اپنا وزن کم کرنا ہے پلیز,neutral
"package lagao to balance share ho jata ha , sahi bakwas app hai",negative
sooo soooo helpful for sales,positive
یوٹیوب چینل کی ویڈیوز میں معیار مختلف ہوتا ہے,neutral
jhelum,positive
جیز کیش بہت اچھا ہے,positive
just great,positive
بہت شکریہ,positive
انور,neutral
JazzCash aur Easypaisa dono apps ek jesi lagti hain features ke hisaab se,neutral
التطبيق في مشاكل زي التأخير وعدم القدره على الاتصال بالسائق في حالة نسيان أو فقد بعض المتعلقات وكذلك لايوجد خدمة عملاء للرد علينا هاتفيا,neutral
ملک بلال صاحب,positive
great.,positive
JazzCash aur Easypaisa dono ka transaction speed similar hai,neutral
main nay add laga add approve ho gaya icko main nay 14 dino kay liye feature kiya 3150 main feature ho gaya suba daikha reject or next add kay liye add laganay kay paise do what is this wo meray paise 3150 miti,negative
i am impressed 😁,positive
olx is fraud .. specially lahore based agents. they call you and they scam you . never trust their consultants and agents ..,negative
aaj mera date so rupya kisi ne nikal liya hai,positive
بہترین ایپ ہے ضرور استعمال کریں,positive
بہت گندی ایپ,negative
مجہے جیز کیش بنانیں میں دیکت ہور رہی ہیں,positive
التطبيق غير امن ابدا لا انصح بترك بطاقتك البنكية و معلوماتها عليه لقد تم خصم قيمة الطلب مني بعد ٤ ايام من دفعه للكابتن و كنت قد تواصلت مع خدمة العملاء و رفضو اعادته مع انني زودتهم بجميع الاثباتات و صورة الدفع للكابتن,negative
bhtreenhy,positive
سر اس کی زبان کو اردو میں کیسے تبدیل کیا جاسکتا ہیں,negative
goog,positive
"Easypaisa ka cashback offer acha laga, groceries pe bachat ho gayi",positive
فوڈ پانڈا سے کھانے کی ترسیل ہمیشہ بروقت ملتی ہے,positive
ھم یہ گیم کیلتے ارہے ھیں بہت ٹایم سے,positive
blkl hi bakwas app ha ye,negative
goooooòooooooooooood,positive
ٹھیک ھے,positive
او ایل ایکس پر دی گئی اشتہار کی معلومات جھوٹی تھیں,negative
❤️‍🩹❤️‍🩹❤️‍🩹,positive
او ایل ایکس پر خریدوفروخت کا تجربہ کبھی مثبت کبھی منفی ہوتا ہے,neutral
daikhnay k bad,positive
good app,positive
hammara account nahi ban raha,negative
bs gzara ha,negative
nice performance 👍🏻👏🏻,positive
bhute achi app ha ok sab try karo,negative
"گھر کا نمبر کیا ہے  ؟ 
راس نہیں آیا",neutral
اردو نظام سے مطابقت نہیں,negative
JazzCash wallet balance deduct ho gaya lekin transaction failed aayi,negative
bahut achcha hai,positive
میرے پاس تو ان نھی ھوراھاھے مجھے طریقہ بتاو اپڈیٹ بھی کیا لیکن ابھی بھی کام نھی کراھا مجھے طریقہ بتاوو,positive
مجھے ایزی پیسہ ایپ سے لوڈ اور پکجز میں اشو اررآرھاھے مہربانی کرکے اشو حل کریں پلیز مھربانی,positive
jazzcash ek ghatiya aur bekar service hai,negative
سیف اور اعتمادی ادارہ کسٹمر کیلئے,negative
best shopping app bd❤️👍,positive
i ike it,positive
جو ویورز پرموٹ کرتے ہو ویوز اور اپنا قیمتی ٹائم دیتے ہو اور ان کی اصلیت جواری کی ہے کیسے ویورز ہو اس میں بھی گھٹیا بولا کہ چپ کر بے کتے ۔یہ ہے لینگویج ویسے یہ مینر لیس بندہ ہے ۔بکواس بک بک زیادہ بولتا ہے,neutral
خدمة جدا سيئة عم احاول اساوي اكونت جديد برقم جديد مو ضابط بالمرة تطبيق اكثر من سيء,negative
"معروف یوٹیوبر ""ڈکی بھائی"" لاہور ایئر پورٹ سے گرفتار، جوئے کی پروموشن پر این سی سی آئی اے نے گرفتار کیا",neutral
marketing team change karo apni mujha notificatiom arhai ha ka konile mountain ma gir gya no problem. aba karachi ma rhta hon. mountain kha sa agai yahan??? demographics hi dekhliya karo update after 1.5 years. december 2024 ma mera phone real ma paharon ma gir gya tha🤡.,negative
میری بات بن گٸی ھے تیری بات کرتے کرتے تیرے شہر میں میں آٶں تیری نعت پڑھتے پڑھتے۔ آمین صلی اللّٰہ علیہ والہ وسلم❤,positive
nice,positive
excellent.,positive
map stuck,positive
ایزی پیسہ کا کیش بیک ہر بار نہیں ملتا,neutral
"ঝ।ও‌ওএ।। ও।। ও।ও।ঝএটিকে টেক্সট বক্সে পেস্ট করতে ক্লিপেএটিকে টেক্সট বক্সে পেস্ট করতে ক্লিপে ট্যাপ করুন।gboard ক্লিপবোর্ডে স্বাগতম, আপনার কপি করা যেকোনও টেক্সট এখানে সেভ করা হবে।gboard ক্লিপবোর্ডে স্বাগতম, আপনার কপি করা যেকোনও টেক্সট এখানে সেভ করা হবে।এটিকে টেক্সট বক্সে পেস্ট করতে ক্লিপে ট্যাপ করুন।gboard ক্লিপবোর্ডে স্বাগতম, আপনার কপি করা যেকোনও টেক্সট এখানে সেভ করা হবে। ট্যাপ করুন। ।‌।।।।?।।‌‌।।।নেন",positive
میرے موباٸل میں یہ ایزی پیسہapp ظاہر نہیں ہوتا,positive
ایپ ہینگ ہوتی ہے اپڈیٹ کریں ایپ میں اردو زبان شامل کی جائے,positive
butifull,neutral
میں او ایل ایکس سے درخواست کرتا ہوں کہ جب اردو میں لکھ کر کمنٹس کرتا تو یہ انگلش والی جگہ لائن کی طرف ہو جاتے ہیں یہ پرابلمز ہے جب اردو میں کمنٹس کروں تو اردو والی لائن کی طرف ہونا چاہیے جو اس سے پہلے اچھا تھا مگر اب جو کیا وہ بربادی کر دی گئی ہے اسکو جلد از جلد ٹھیک کیا جائے پھر ریویو فل سٹار ملے گی,negative
ok .yr good,positive
zeemeedar,positive
"sir,aaj ap ne jo olx ka icon bnaya hy kindly isi ko permnent kr dein,boht pyara icon bnaya hy ap ne",positive
بہت گندانیٹ ورک ہے,positive
اولیکس پر گاڑیوں کے اشتہارات بھی موجود ہیں,neutral
daraz fraud ha,negative
ibarhim khan afghan,positive
ummm!,neutral
very goodness,positive
نائس,positive
خیر جان 1083,positive
superb👍,positive
basat,positive
طلبت اكل وخصم المبلغ وما وصل الطلب ولا حلو المشكلة تطبيق سيء جدا,negative
maqamkhan,positive
محمّد منیر,positive
boht acha kaam krti hai sb join kro,positive
گریٹ اینڈ گوڈ,positive
old version is best,positive
good app rc car buy 1500৳,positive
ٹگفرد,neutral
ایزی پیسہ ایپ میں لاگ ان کرتے وقت بار بار مسئلہ آتا ہے,negative
بائیکیا کا سفر بار بار کینسل ہو کر وقت ضائع کرتا ہے,negative
tek kam nahi kar raha hai,negative
بائیکا کی سواری وقت پر پہنچی اور سفر آرام دہ رہا,positive
OLX par sellers ki honesty par depend karta hai experience,neutral
tow good 👍👍,positive
soo good,positive
aplikasi penghantaran makanan dan barangan runcit atas talian yang sangat mudah digunakan. perkhidmatan yang baik.,positive
fast and convenient. 💕,positive
worst app and their department takes oath when posting free ads. their internal team is almost fraudulent and scammers. olx app should be blocked in pakistan forever.,negative
mjy loan ni mil rha plz give me loan,positive
location sahi nhi aati,negative
"Bykea app freeze ho jati hai mid-ride, bohot annoying hai",negative
گھٹیا ترین,negative
اللہ اکبر اللہ اکبر لبیک لبیک یا رسول اللہ صل اللہ علیہ و سلم,positive
nice amazing,neutral
mujy qarz farham keya jaey plez,negative
صدقات,negative
اللہ نگہبان,positive
گنگ گبپببںطگچ وگطہپ,positive
order delivery time onek beshi,negative
"in my daraz app, i cant add new address",negative
میرا olx app نہیں کھل رہا، کیاکروں؟,positive
rafieeq nadia,positive
loan have been eligible,positive
acha,negative
rate ziyada hote indrive say,negative
ماشاءاللہ,positive
plz update my jazz cash,negative
"FoodPanda ki tracking feature helpful hai, order ka status clearly show hota hai",positive
excellent,positive
"Daraz ki 11.11 sale mein genuine products milay, acha laga",positive
excellent but some time not running,positive
it's not working,positive
dekhty hai kesy chalta hai apka app,positive
owsem,positive
sarvic issues,negative
این اشعار را به دراتلو اراده و فتح کرد,positive
ok sana ee kaso mali yong na ppin na address sa map kahit ilagay mo yung tamang address,negative
bas jo dikhta he wo nahi milta baki taste 1 number,neutral
goodزبردست,positive
sardar wali,positive
love 💞,positive
فوڈ پانڈا پر مقامی ریستوران کا ذائقہ شاندار تھا,positive
dear careem ap pakistan main apni. service again start karen please ya uber ko again pakistan main apni service start karni chahi hain,positive
ok good,positive
Daraz sales mein price kam hota hai lekin stock jaldi khatam ho jata hai,neutral
nice experience,positive
میرا خود کا بھی ابھی گھر میں مسئلہ چل رہا ہے اسی لئے میں اپ سے ملنے نہیں ارہا ہوں سوری لیکن انشاء اللہ جلد سے جلد میں اپ سے ملنے اؤں گا اپ انشاء اللہ جلد سے جلد اپ ریاض ہو جائیں گے,neutral
main bhot hi salo se app istamal kar raha ho.. bhot acha app h .. our bhot hi zayada asan app h ..👍👍,positive
good app i like it,positive
"Bykea delivery service fast aur cheap hai, bohot pasand aya",positive
best food and fast delivery,positive
"JazzCash ka interface average hai, simple bhi hai magar modern touch missing hai",neutral
okey,positive
4jp e p f9l ml r wb0,negative
شکرا,negative
very good job,positive
great app and drivers,positive
good service,neutral
တာဝန်ယူ တာဝန်ခံမှူ မရှိတယ့် app,negative
دراز پر آن لائن خریداری کا تجربہ شاندار رہا,positive
nice 👍,positive
must recommended,positive
یوٹیوب وڈیو میں آواز کی کوالٹی ناقص تھی,negative
ابوبکر,positive
لعل جان,negative
یوٹیوب ویڈیو کا مواد سطحی تھا اور کوئی فائدہ نہیں ہوا,negative
pleaz esipasa team help. me,positive
جی جاز ویلٹ تو اُردو میں چل رہی ہے لیکن جاز کیش کے بار میں میں نے کئی بار میسج کیا ہے لیکن جواب نہیں ملا گزارش ہے کہ جاز کیش کو اصل اُردو زبان میں چلایا جائے ، شکریہ ۔,negative
goof,positive
اولیکس پر محفوظ لین دین کی گارنٹی نہیں ہے,negative
سروس اچھی ہے لیکن گاڑیاں کھڑی ہوتی ہیں اور رائڈ ایکسیپٹ نہیں کرتے۔ کرایہ بڑھانے کے لئے کہتے رہتے ہیں,positive
jazz cash,positive
"life saver in erbil, iraq",positive
عمدہ,positive
بہت عمدہ,positive
"📚 دایوث کی تعریف:

دایوث اُس مرد کو کہا جاتا ہے:

> ""جو اپنی بیوی، بہن، بیٹی یا کسی محرم عورت کی بے حیائی، بدکاری یا غیر مردوں سے غلط تعلقات پر غیرت نہ کرے، یا ان کاموں پر خاموش رہے، یا ان کی حوصلہ افزائی کرے۔""




---

📖 حدیث نبوی ﷺ:

رسول اللہ ﷺ نے فرمایا:

> ""تین افراد جنت میں داخل نہیں ہوں گے: شراب پینے والا، والدین کا نافرمان، اور دایوث، جو اپنے اہلِ خانہ کی بے حیائی پر غیرت نہ کرے۔""
(مسند احمد، سنن نسائی)




---

❗ اسلامی نقطہ نظر سے دایوثی کا حکم:

1. دایوثی کبیرہ گناہ ہے۔
یہ ایک ایسا جرم ہے جو صرف فرد کو نہیں بلکہ پورے معاشرے کو بگاڑ دیتا ہے۔


2. دایوث غیرت سے خالی ہوتا ہے۔
غیرت ایمانی صفات میں سے ہے۔ ایک غیرت مند مسلمان اپنی ماں، بہن، بیوی یا بیٹی کے غلط تعلقات پر کبھی خاموش نہیں رہتا۔


3. دایوث پر اللہ کی لعنت ہے۔
حدیث میں دایوث پر لعنت بھیجی گئی ہے، یعنی اللہ تعالیٰ کی رحمت سے محرومی۔",neutral
please bring dark mode,positive
"YouTube vlogger sirf free products dikhata hai, sach nahi bolta",negative
very quick,neutral
very nice jazz,positive
on good app working app sieves,negative
